,Date,ID,Symbol,market_cap,simp_move_avg_market_cap,simp_move_std_market_cap
35,2022-02-05,solana,sol,35127905584.898895,32102795762.303738,2148841817.4741726
36,2022-02-06,bitcoin,btc,786295053042.2418,735839559658.2592,33945642872.67291
36,2022-02-06,bitcoin_cash,bch,0.0,0.0,0.0
36,2022-02-06,cardano,ada,36378045084.87456,34483384608.504715,1350318594.7977266
36,2022-02-06,ethereum,eth,361600442694.43896,331564171417.0433,19426025231.10042
36,2022-02-06,litecoin,ltc,8515178060.793639,7899096015.178414,403885534.72931236
36,2022-02-06,ripple,xrp,32145115972.23587,29953625656.60297,1263554061.3407295
36,2022-02-06,solana,sol,36087037718.41055,32941482190.808445,2418554193.0951686
37,2022-02-07,bitcoin,btc,804942041477.0581,748035545251.8619,41599488420.51142
37,2022-02-07,bitcoin_cash,bch,0.0,0.0,0.0
37,2022-02-07,cardano,ada,36862183979.28601,34984810130.5988,1503290215.9066486
37,2022-02-07,ethereum,eth,366038313761.4381,339340657088.85583,20940078505.52944
37,2022-02-07,litecoin,ltc,8879012796.96533,8085826236.857023,514432438.5347276
37,2022-02-07,ripple,xrp,32810995566.6311,30519394562.691357,1543085566.1192455
37,2022-02-07,solana,sol,36521264719.12104,33954843914.007282,2174722955.423999
38,2022-02-08,bitcoin,btc,833392518214.8341,763105133840.2704,51111067177.93815
38,2022-02-08,bitcoin_cash,bch,0.0,0.0,0.0
38,2022-02-08,cardano,ada,38523988522.32886,35671384032.9626,1878851848.1000044
38,2022-02-08,ethereum,eth,376351043607.997,347340154196.12445,23066117370.196297
38,2022-02-08,litecoin,ltc,9545141168.095592,8362346043.23616,701821174.7820774
38,2022-02-08,ripple,xrp,39506496107.51002,31941281084.739525,3650775863.693697
38,2022-02-08,solana,sol,37305112916.66873,34804903862.55354,2151814166.3291965
39,2022-02-09,bitcoin,btc,837406846076.2306,777577215531.6454,56272475662.9942
39,2022-02-09,bitcoin_cash,bch,0.0,0.0,0.0
39,2022-02-09,cardano,ada,37856316807.10156,36107423635.83729,1994627646.7574267
39,2022-02-09,ethereum,eth,374043919421.316,353056007811.2198,24150869488.991856
39,2022-02-09,litecoin,ltc,9335293494.43885,8547768334.212792,769809927.6622267
39,2022-02-09,ripple,xrp,42130847575.61262,33662129677.34796,5157856295.769918
39,2022-02-09,solana,sol,36125330680.249535,34996484865.8417,2208619600.39746
40,2022-02-10,bitcoin,btc,841339973338.8694,797676409376.6505,48851687607.86309
40,2022-02-10,bitcoin_cash,bch,0.0,0.0,0.0
40,2022-02-10,cardano,ada,38383301474.95149,36869094310.17844,1615128700.1808805
40,2022-02-10,ethereum,eth,387321193246.79065,362488103845.768,22517674035.995262
40,2022-02-10,litecoin,ltc,9800440089.749737,8870717423.426584,750416593.9998295
40,2022-02-10,ripple,xrp,42196654317.52713,35580718257.02939,5518533482.447744
40,2022-02-10,solana,sol,36294064610.28194,35613440678.46868,1786997657.616231
41,2022-02-11,bitcoin,btc,826942197610.3904,815381959327.8907,25877971973.14682
41,2022-02-11,bitcoin_cash,bch,0.0,0.0,0.0
41,2022-02-11,cardano,ada,36992223259.8953,37314372223.20195,941290003.4241474
41,2022-02-11,ethereum,eth,368377710139.7799,369755820166.4022,10674162449.388168
41,2022-02-11,litecoin,ltc,9427380616.486755,9122221047.15691,547199180.1982085
41,2022-02-11,ripple,xrp,40079653442.91532,37140486510.902794,4911318668.2324705
41,2022-02-11,solana,sol,33826915836.727123,35898233152.33683,1117671834.815283
42,2022-02-12,bitcoin,btc,803706779791.898,819146487078.789,20852983811.79748
42,2022-02-12,bitcoin_cash,bch,0.0,0.0,0.0
42,2022-02-12,cardano,ada,34703538693.84502,37099942546.0404,1327845313.1374962
42,2022-02-12,ethereum,eth,350133590835.08734,369123744815.26404,11796126277.50114
42,2022-02-12,litecoin,ltc,8792354216.764763,9184971491.899237,463009173.20241386
42,2022-02-12,ripple,xrp,36423431829.04126,37899027830.21047,4181106943.7532253
42,2022-02-12,solana,sol,30597070580.09104,35250971008.792854,2311976934.033021
43,2022-02-13,bitcoin,btc,799547462142.6093,821039688378.8414,17743060545.765823
43,2022-02-13,bitcoin_cash,bch,0.0,0.0,0.0
43,2022-02-13,cardano,ada,33875479735.022057,36742433210.34718,1805564226.3650546
43,2022-02-13,ethereum,eth,347517755313.83966,367111932332.3212,14240660987.686405
43,2022-02-13,litecoin,ltc,8821069003.28906,9228670197.970013,399311847.4943563
43,2022-02-13,ripple,xrp,39120421789.46051,38895500089.81399,3324743960.9651284
43,2022-02-13,solana,sol,30347618773.26294,34431054016.62891,2907158766.03127
44,2022-02-14,bitcoin,btc,802059713029.3901,820627927172.0319,18206297365.81788
44,2022-02-14,bitcoin_cash,bch,0.0,0.0,0.0
44,2022-02-14,cardano,ada,33537767336.502293,36267516547.09237,2169373769.4797473
44,2022-02-14,ethereum,eth,345252969326.4971,364142597413.04395,16491015281.11407
44,2022-02-14,litecoin,ltc,8787938472.04504,9215659580.124256,413823418.9076499
44,2022-02-14,ripple,xrp,38806859793.89356,39752052122.28005,2007254615.763356
44,2022-02-14,solana,sol,29672733160.79642,33452692365.439674,3221845446.533392
45,2022-02-15,bitcoin,btc,808280617642.0496,817040512804.491,17740020940.722614
45,2022-02-15,bitcoin_cash,bch,0.0,0.0,0.0
45,2022-02-15,cardano,ada,33725640380.821823,35582038241.162796,2094333642.0194588
45,2022-02-15,ethereum,eth,351368910987.00305,360573721324.3305,16107370366.135832
45,2022-02-15,litecoin,ltc,8693486478.793137,9093994624.509619,425830371.7810639
45,2022-02-15,ripple,xrp,38448661595.62696,39600932906.29677,2067732112.7877963
45,2022-02-15,solana,sol,30784741416.87896,32521210722.612568,2842678909.409626
46,2022-02-16,bitcoin,btc,848321283143.9929,818599718099.8856,20145021187.580704
46,2022-02-16,bitcoin_cash,bch,0.0,0.0,0.0
46,2022-02-16,cardano,ada,35679172598.208206,35271017639.89231,1847401590.1392715
46,2022-02-16,ethereum,eth,381791121976.2447,361680464546.46326,17401350380.573402
46,2022-02-16,litecoin,ltc,9214944628.079865,9076801929.31548,416798046.7295577
46,2022-02-16,ripple,xrp,40834438279.59535,39415731578.294304,1849957976.5588899
46,2022-02-16,solana,sol,33579862333.60316,32157572387.377373,2438933270.388956
47,2022-02-17,bitcoin,btc,836256083783.791,817873448163.4459,19260785015.907684
47,2022-02-17,bitcoin_cash,bch,0.0,0.0,0.0
47,2022-02-17,cardano,ada,34925054508.5803,34776982358.98214,1238429086.804698
47,2022-02-17,ethereum,eth,376071884044.5087,360073420374.7086,14991274242.594252
47,2022-02-17,litecoin,ltc,8942062959.015314,8954176624.924849,268193747.28234655
47,2022-02-17,ripple,xrp,40187017225.8397,39128640565.1961,1461646822.9431205
47,2022-02-17,solana,sol,32707737720.154152,31645239974.501972,1685481902.3413334
48,2022-02-18,bitcoin,btc,770096677778.6456,809752659616.0537,25705427967.728138
48,2022-02-18,bitcoin_cash,bch,0.0,0.0,0.0
48,2022-02-18,cardano,ada,32776487178.54903,34174734347.361244,979626600.9397073
48,2022-02-18,ethereum,eth,345252572787.0988,356769829324.3256,15398756001.788433
48,2022-02-18,litecoin,ltc,8096862166.69461,8764102560.668827,339051699.55553955
48,2022-02-18,ripple,xrp,36963479625.06525,38683472876.9318,1592416670.686253
48,2022-02-18,solana,sol,29918359231.26159,31086874745.149754,1476770174.3349826
49,2022-02-19,bitcoin,btc,759881874201.3011,803491958817.3972,31991618995.26295
49,2022-02-19,bitcoin_cash,bch,0.0,0.0,0.0
49,2022-02-19,cardano,ada,32059403498.594284,33797000748.03971,1221626069.5007102
49,2022-02-19,ethereum,eth,333997569707.84204,354464683449.0049,17607149980.545773
49,2022-02-19,litecoin,ltc,8017968577.635381,8653476040.793201,439694307.84270877
49,2022-02-19,ripple,xrp,37773994946.58903,38876410465.15291,1333762553.5471206
49,2022-02-19,solana,sol,28828455911.8284,30834215506.826515,1707766160.7322614
50,2022-02-20,bitcoin,btc,761447243939.9269,798049070502.7283,35790142679.92665
50,2022-02-20,bitcoin_cash,bch,0.0,0.0,0.0
50,2022-02-20,cardano,ada,32017660308.182068,33531597972.776855,1391704263.3522577
50,2022-02-20,ethereum,eth,330814655802.00714,352078526375.88586,19711579341.299274
50,2022-02-20,litecoin,ltc,8066376368.090658,8545662807.193429,482220433.2270877
50,2022-02-20,ripple,xrp,39561276267.6763,38939389676.32659,1357403788.4421391
50,2022-02-20,solana,sol,29209068299.47004,30671565439.141815,1812821617.961536
51,2022-02-21,bitcoin,btc,730381814665.4404,787809370736.4496,43807187344.55308
51,2022-02-21,bitcoin_cash,bch,0.0,0.0,0.0
51,2022-02-21,cardano,ada,30150673034.05805,33047727358.141964,1889124334.9785688
51,2022-02-21,ethereum,eth,315015971538.73315,347758955263.3482,24247721682.04189
51,2022-02-21,litecoin,ltc,7723001947.133409,8393529017.920339,555469747.3543808
51,2022-02-21,ripple,xrp,37317825787.82265,38726670532.60217,1491667383.90729
51,2022-02-21,solana,sol,29261491189.686405,30612816586.1261,1856718287.0991316
52,2022-02-22,bitcoin,btc,703004241590.1829,772769888443.3259,52763550809.83658
52,2022-02-22,bitcoin_cash,bch,0.0,0.0,0.0
52,2022-02-22,cardano,ada,27688893323.616894,32185334921.398403,2722261181.9541845
52,2022-02-22,ethereum,eth,308836894427.69006,341682952897.73206,28199238898.587475
52,2022-02-22,litecoin,ltc,7244478418.750748,8186527866.485711,680891120.2250085
52,2022-02-22,ripple,xrp,33972778766.692947,38087258699.897316,2345587879.9566717
52,2022-02-22,solana,sol,26727888651.40893,30033266191.058952,2359250342.5681844
53,2022-02-23,bitcoin,btc,727094284067.6588,755451745718.1354,42783904462.01533
53,2022-02-23,bitcoin_cash,bch,0.0,0.0,0.0
53,2022-02-23,cardano,ada,28644348109.42572,31180359994.429478,2507525317.9334464
53,2022-02-23,ethereum,eth,317004525462.3889,332427724824.32416,22992488895.91602
53,2022-02-23,litecoin,ltc,7497251391.913771,7941143118.461984,544310206.6743903
53,2022-02-23,ripple,xrp,34808187364.35561,37226365712.00593,2274058451.3103323
53,2022-02-23,solana,sol,27744256745.68661,29199608249.928017,1879392374.1672282
54,2022-02-24,bitcoin,btc,708829287814.1068,737247917722.4661,26793755307.912674
54,2022-02-24,bitcoin_cash,bch,0.0,0.0,0.0
54,2022-02-24,cardano,ada,27987012931.084877,30189211197.644417,2122270648.0538263
54,2022-02-24,ethereum,eth,310997586955.65283,323131396668.7733,13671219334.648968
54,2022-02-24,litecoin,ltc,7386564709.743127,7718929082.851671,350643396.1039447
54,2022-02-24,ripple,xrp,33701843282.350643,36299912291.50749,2186193054.4579234
54,2022-02-24,solana,sol,27294663661.65063,28426311955.856087,1178178365.9550824
55,2022-02-25,bitcoin,btc,727657714638.0917,731185208702.387,22594497170.54208
55,2022-02-25,bitcoin_cash,bch,0.0,0.0,0.0
55,2022-02-25,cardano,ada,27380809087.285168,29418400041.74958,2002426559.9219873
55,2022-02-25,ethereum,eth,311533514951.14,318314388406.49347,10034547621.945648
55,2022-02-25,litecoin,ltc,7266951117.198242,7600370361.495048,341750937.59760004
55,2022-02-25,ripple,xrp,33453595245.003597,35798500237.21297,2400622877.986441
55,2022-02-25,solana,sol,28497445445.30952,28223324272.148647,984805604.7723192
56,2022-02-26,bitcoin,btc,745763194704.1796,729168254488.5125,20098134860.991535
56,2022-02-26,bitcoin_cash,bch,0.0,0.0,0.0
56,2022-02-26,cardano,ada,28804358271.907227,28953393580.794285,1630276241.5319135
56,2022-02-26,ethereum,eth,333625150661.6757,318261185685.6125,9938060904.587559
56,2022-02-26,litecoin,ltc,7635550854.808023,7545739258.233996,290608475.1501477
56,2022-02-26,ripple,xrp,36980776521.84238,35685183319.39202,2308796728.9349637
56,2022-02-26,solana,sol,29919961866.348053,28379253694.22288,1166279655.3697543
57,2022-02-27,bitcoin,btc,741083625917.93,726259166199.6559,15622705180.460476
57,2022-02-27,bitcoin_cash,bch,0.0,0.0,0.0
57,2022-02-27,cardano,ada,28448195569.61312,28443470046.71301,912153506.9892532
57,2022-02-27,ethereum,eth,332645349329.944,318522713332.46063,10339455998.528036
57,2022-02-27,litecoin,ltc,7533185233.843067,7469569096.1986265,180370481.3486356
57,2022-02-27,ripple,xrp,35942263895.59888,35168181551.952385,1589245738.2575557
57,2022-02-27,solana,sol,28767659413.52589,28316195281.945152,1125143071.4483368
58,2022-02-28,bitcoin,btc,717619764688.0872,724436016202.891,15805006588.969648
58,2022-02-28,bitcoin_cash,bch,0.0,0.0,0.0
58,2022-02-28,cardano,ada,27574399427.75873,28075430960.09882,560463563.7392831
58,2022-02-28,ethereum,eth,314566178973.5596,318458457251.7216,10366244307.775196
58,2022-02-28,litecoin,ltc,7184428503.067197,7392630032.760596,168740765.07620254
58,2022-02-28,ripple,xrp,34581739036.304855,34777312016.02128,1278521517.478608
58,2022-02-28,solana,sol,27360038516.30834,28044559185.748283,1087798220.6694827
0,2022-03-01,bitcoin,btc,819019441071.749,741009616128.829,36657657669.7647
0,2022-03-01,cardano,ada,30630996790.18079,28495731455.322235,1082408907.725882
0,2022-03-01,ethereum,eth,349056335389.1799,324204091674.79156,14475977785.996185
0,2022-03-01,litecoin,ltc,7901458519.601742,7486484332.882167,240186661.96632296
0,2022-03-01,ripple,xrp,37500615316.86525,35281288666.04589,1570502228.4106624
0,2022-03-01,solana,sol,31846087892.82589,28775730505.950706,1636843941.4353917
1,2022-03-02,bitcoin,btc,841254375272.0455,757318200586.5985,51730534141.19088
1,2022-03-02,cardano,ada,30892367858.65227,28816877133.783173,1415950303.5933588
1,2022-03-02,ethereum,eth,355855644056.71844,329754251473.98145,18219406755.46845
1,2022-03-02,litecoin,ltc,7843103593.913227,7535891790.31066,275714672.9714272
1,2022-03-02,ripple,xrp,37744545801.86735,35700768442.833275,1798653727.571262
1,2022-03-02,solana,sol,31569373571.96833,29322175766.84809,1858576293.4648566
2,2022-03-03,bitcoin,btc,834437956671.6672,775262296137.6786,53849539050.85249
2,2022-03-03,cardano,ada,30158715639.05949,29127120377.77954,1441503350.654041
2,2022-03-03,ethereum,eth,353807222059.12616,335869913631.62054,18058259236.239426
2,2022-03-03,litecoin,ltc,7698431945.950647,7580444252.626021,272744617.1991156
2,2022-03-03,ripple,xrp,36857824863.63222,36151622954.44493,1598495157.924743
2,2022-03-03,solana,sol,32379126078.839725,30048527540.732246,1926433086.0024166
3,2022-03-04,bitcoin,btc,807454920681.7217,786661897001.0543,50430066647.30338
3,2022-03-04,cardano,ada,29070217141.824017,29368464385.570805,1225662936.5339174
3,2022-03-04,ethereum,eth,340585349633.38696,340020175729.0844,14525877296.898664
3,2022-03-04,litecoin,ltc,7767816407.818805,7651996437.000387,240599989.6877876
3,2022-03-04,ripple,xrp,36230318096.370834,36548297647.49739,1076762457.4888394
3,2022-03-04,solana,sol,30435232238.200184,30325354225.430916,1801578954.3177106
4,2022-03-05,bitcoin,btc,743810477766.2219,786382937438.4889,50698693744.04846
4,2022-03-05,cardano,ada,27092657207.3501,29123935662.06265,1497554691.9663372
4,2022-03-05,ethereum,eth,314336377085.58026,337264636646.78503,17471962612.40676
4,2022-03-05,litecoin,ltc,7056718846.73301,7569306150.132528,330038204.28637964
4,2022-03-05,ripple,xrp,34196859571.601543,36150595226.03442,1365745027.1372142
4,2022-03-05,solana,sol,28319787092.93302,30096757829.228767,1956454392.666302
5,2022-03-06,bitcoin,btc,748197160856.1006,787399156715.3705,49700842182.24982
5,2022-03-06,cardano,ada,27767699997.64302,29026722008.92406,1569108949.7432716
5,2022-03-06,ethereum,eth,319334318240.9434,335363060776.9278,18737055231.42841
5,2022-03-06,litecoin,ltc,7327755348.714135,7539959023.685537,342676861.8754613
5,2022-03-06,ripple,xrp,36199173075.572495,36187296537.45922,1362661968.0673287
5,2022-03-06,solana,sol,28439402258.60641,30049863949.954556,1997131876.005978
6,2022-03-07,bitcoin,btc,729501899968.2964,789096604612.5432,47052810336.442604
6,2022-03-07,cardano,ada,26438548435.8064,28864457581.502296,1787815740.4573796
6,2022-03-07,ethereum,eth,306675297178.70435,334235791949.0914,20363553123.683125
6,2022-03-07,litecoin,ltc,7070358997.523902,7523663380.036496,364423743.1560482
6,2022-03-07,ripple,xrp,34850697038.2734,36225719109.169014,1312722051.6225
6,2022-03-07,solana,sol,26835926882.34714,29974990859.38867,2120778282.2260313
7,2022-03-08,bitcoin,btc,723198804467.6718,775407942240.5322,50693999222.07759
7,2022-03-08,cardano,ada,25566969905.6544,28141025169.427097,1969221239.6294773
7,2022-03-08,ethereum,eth,299834957580.4126,327204166547.83887,22751221146.13951
7,2022-03-08,litecoin,ltc,6886635383.182716,7378688646.262349,390038411.5104242
7,2022-03-08,ripple,xrp,34699488211.455986,35825558094.11054,1285985591.9244382
7,2022-03-08,solana,sol,26300808792.830048,29182808130.817837,2330662944.161701
8,2022-03-09,bitcoin,btc,735453953725.9198,760293596305.3713,42974321066.35726
8,2022-03-09,cardano,ada,25692133991.60226,27398134616.991383,1723899191.7856507
8,2022-03-09,ethereum,eth,309291567872.3395,320552155664.35614,19561516932.28774
8,2022-03-09,litecoin,ltc,7009788527.35682,7259643636.754291,349757970.7995727
8,2022-03-09,ripple,xrp,34608063705.636986,35377489223.2205,1026074431.010562
8,2022-03-09,solana,sol,26425486647.51813,28447967141.610664,2262709539.3638806
9,2022-03-10,bitcoin,btc,796849504897.2562,754923817480.4554,33461072490.12797
9,2022-03-10,cardano,ada,27249486596.33701,26982530468.031033,1226320481.1444383
9,2022-03-10,ethereum,eth,327144318378.6509,316743169424.28827,13735090117.681767
9,2022-03-10,litecoin,ltc,7451005933.266934,7224297063.513761,308037474.82713723
9,2022-03-10,ripple,xrp,36825355524.15274,35372850746.152,1018311104.7757236
9,2022-03-10,solana,sol,28509710713.35766,27895193517.97037,1479302633.1754344
10,2022-03-11,bitcoin,btc,749384110700.1091,746627987483.0823,24177421331.311226
10,2022-03-11,cardano,ada,25889503942.0166,26528142868.05854,857726280.777966
10,2022-03-11,ethereum,eth,313054369877.37134,312810172316.286,8839255478.247044
10,2022-03-11,litecoin,ltc,7151223942.760883,7136212425.648343,193621880.10609046
10,2022-03-11,ripple,xrp,35355341438.5968,35247854080.75571,946698842.5836927
10,2022-03-11,solana,sol,26526485356.29456,27336801106.269566,1030288666.3919499
11,2022-03-12,bitcoin,btc,738267961692.6816,745836199472.5764,24375019267.77683
11,2022-03-12,cardano,ada,25428798152.19103,26290448717.321533,904485031.7907642
11,2022-03-12,ethereum,eth,307992205234.7309,311903862051.879,8980797497.91985
11,2022-03-12,litecoin,ltc,7368811438.412262,7180797081.602522,207687716.5197013
11,2022-03-12,ripple,xrp,38564286814.264175,35871772258.27894,1446066593.856257
11,2022-03-12,solana,sol,26163052143.35841,27028696113.473198,1009611541.5041152
12,2022-03-13,bitcoin,btc,738456528057.6692,744444680501.3721,24495511568.563927
12,2022-03-13,cardano,ada,25434710291.746586,25957164473.62204,668459327.4222709
12,2022-03-13,ethereum,eth,309539252974.5316,310504567013.8201,8372592717.493632
12,2022-03-13,litecoin,ltc,7396980914.621293,7190686448.160688,217278333.76754028
12,2022-03-13,ripple,xrp,37752795220.75425,36093718279.01919,1614150313.1441393
12,2022-03-13,solana,sol,26366084285.169167,26732507831.55359,811455780.9985733
13,2022-03-14,bitcoin,btc,718551088031.3688,742880278796.0967,25917305975.314865
13,2022-03-14,cardano,ada,25355708728.210907,25802473086.822685,663769507.3213131
13,2022-03-14,ethereum,eth,302103577555.32056,309851464210.4796,8883780786.614573
13,2022-03-14,litecoin,ltc,7115356268.722576,7197114629.760498,213762304.0807473
13,2022-03-14,ripple,xrp,36608123215.65504,36344779161.50228,1522671833.0748734
13,2022-03-14,solana,sol,25452866391.0416,26534927761.367085,940237951.6519645
14,2022-03-15,bitcoin,btc,751354026218.9767,746902453331.9973,24499793338.496273
14,2022-03-15,cardano,ada,25728914895.372,25825608085.353767,656980747.4585718
14,2022-03-15,ethereum,eth,310467033555.37006,311370332206.90216,7718259378.491623
14,2022-03-15,litecoin,ltc,7366162430.490366,7265618493.661591,170047187.89495102
14,2022-03-15,ripple,xrp,37138477845.663216,36693206252.10332,1353042392.5434983
14,2022-03-15,solana,sol,26140341333.7746,26512003838.644875,948814404.7652848
15,2022-03-16,bitcoin,btc,747642430663.595,748643664323.0938,23978100963.818653
15,2022-03-16,cardano,ada,25719829388.98241,25829564570.693794,656125805.7284515
15,2022-03-16,ethereum,eth,314931220494.93384,312175996867.27277,7759340204.214654
15,2022-03-16,litecoin,ltc,7487422510.81002,7333851919.869191,144137506.02888
15,2022-03-16,ripple,xrp,36906247283.91733,37021518191.85765,993930600.3417517
15,2022-03-16,solana,sol,26592730954.19203,26535895882.455437,948378307.3104858
16,2022-03-17,bitcoin,btc,779761001844.4108,746202449601.2588,18495336703.764618
16,2022-03-17,cardano,ada,26541616926.683823,25728440332.171906,408710095.93286335
16,2022-03-17,ethereum,eth,333204590005.1927,313041749956.7787,9782199344.018736
16,2022-03-17,litecoin,ltc,7629784997.450776,7359391786.181168,179786472.43254074
16,2022-03-17,ripple,xrp,37530785877.27055,37122293956.58876,1006410430.6626043
16,2022-03-17,solana,sol,27984951680.550423,26460930306.340115,770390305.7054436
17,2022-03-18,bitcoin,btc,778474325709.8895,750358194602.656,22222077548.090847
17,2022-03-18,cardano,ada,26836330495.633797,25863701268.402935,588171479.6572765
17,2022-03-18,ethereum,eth,338097336083.8262,316619316557.7008,13615786802.189207
17,2022-03-18,litecoin,ltc,7701640004.112216,7438022652.088502,193416370.44976646
17,2022-03-18,ripple,xrp,38199986361.641,37528671802.73794,702432769.2457919
17,2022-03-18,solana,sol,28483849999.645226,26740553826.818783,1087932961.116533
18,2022-03-19,bitcoin,btc,794378970588.3145,758374053016.3177,26785572817.9905
18,2022-03-19,cardano,ada,27401653000.238808,26145537675.266907,784836142.5823668
18,2022-03-19,ethereum,eth,353539105454.5327,323126016589.1011,18728862070.671482
18,2022-03-19,litecoin,ltc,7837958962.820096,7505043727.003906,240892591.31789342
18,2022-03-19,ripple,xrp,38423054070.51003,37508495696.48735,668959694.0803561
18,2022-03-19,solana,sol,28795996368.61534,27116688716.141197,1291161133.1647356
19,2022-03-20,bitcoin,btc,800887993391.0255,767292833778.2258,29322108385.085587
19,2022-03-20,cardano,ada,28829284960.6332,26630476913.67928,1207398587.3291092
19,2022-03-20,ethereum,eth,353770129278.67426,329444713203.97864,20734840468.04031
19,2022-03-20,litecoin,ltc,7969227857.11442,7586793290.217211,290167721.88354874
19,2022-03-20,ripple,xrp,39379307066.49004,37740854531.59245,978720334.6410061
19,2022-03-20,solana,sol,29598406487.05181,27578449030.69586,1533272121.789823
20,2022-03-21,bitcoin,btc,784054464871.6631,776650459041.125,20211196094.473564
20,2022-03-21,cardano,ada,28148726945.452305,27029479516.142334,1177036942.7079859
20,2022-03-21,ethereum,eth,343170506313.24133,335311417312.253,17221758687.15793
20,2022-03-21,litecoin,ltc,8026900493.94672,7717013893.820659,244241508.64033818
20,2022-03-21,ripple,xrp,38867169621.4932,38063575446.7122,913220025.0470223
20,2022-03-21,solana,sol,28394223139.824287,27998642851.95053,1225900098.15428
21,2022-03-22,bitcoin,btc,779205413378.8728,780629228635.3959,16865935645.397074
21,2022-03-22,cardano,ada,29195679346.345245,27524731580.567085,1264682233.3000429
21,2022-03-22,ethereum,eth,347666776668.2674,340625666328.3812,13645857955.140852
21,2022-03-22,litecoin,ltc,8098071474.258086,7821572328.64462,224909001.41145602
21,2022-03-22,ripple,xrp,40278680453.0231,38512175819.192184,1128864727.8773582
21,2022-03-22,solana,sol,28382479439.33157,28318948295.60153,912219203.9799101
22,2022-03-23,bitcoin,btc,803937099701.4115,788671324212.2268,10871672789.850904
22,2022-03-23,cardano,ada,31106610233.077805,28294271701.152138,1582369830.7255635
22,2022-03-23,ethereum,eth,356813271188.88025,346608816427.5164,8836515571.399841
22,2022-03-23,litecoin,ltc,8564524535.414073,7975444046.445198,310400465.93278825
22,2022-03-23,ripple,xrp,40301095225.54096,38997154096.566986,1050461177.9591986
22,2022-03-23,solana,sol,29048148956.10171,28669722295.874336,529697044.74634457
23,2022-03-24,bitcoin,btc,810894331277.664,793118942702.6915,12813785819.528711
23,2022-03-24,cardano,ada,35144269548.35936,29523222075.67722,2837305184.9158344
23,2022-03-24,ethereum,eth,363715804798.513,350967561397.9907,8645704191.317883
23,2022-03-24,litecoin,ltc,8551817227.793575,8107162936.49417,334007859.0800699
23,2022-03-24,ripple,xrp,40309455205.726654,39394106857.775,921023896.045474
23,2022-03-24,solana,sol,30612053298.879955,29045022527.06427,816625254.7512827
24,2022-03-25,bitcoin,btc,834251096724.507,801087052847.6368,18339904011.05009
24,2022-03-25,cardano,ada,36174727483.39774,30857278788.214928,3484895763.9662557
24,2022-03-25,ethereum,eth,373177111114.7027,355978957830.9731,10002599206.413376
24,2022-03-25,litecoin,ltc,8889688945.563856,8276884213.844404,390646562.73255855
24,2022-03-25,ripple,xrp,40523755643.15179,39726073897.99083,833514438.0881861
24,2022-03-25,solana,sol,32979523332.776,29687261574.65438,1647186786.8710954
25,2022-03-26,bitcoin,btc,842031938721.7855,807894619723.8469,23541442249.212116
25,2022-03-26,cardano,ada,35230742774.42558,31975720184.527317,3447135295.3701196
25,2022-03-26,ethereum,eth,373074920726.7511,358769788584.14716,11776458571.870071
25,2022-03-26,litecoin,ltc,8673709383.387667,8396277131.068343,360707771.90179384
25,2022-03-26,ripple,xrp,39672483855.87599,39904563867.32882,612437540.8609015
25,2022-03-26,solana,sol,31980590349.304367,30142203571.89567,1793299729.5591383
26,2022-03-27,bitcoin,btc,845235093872.7649,814229919792.6669,27047683287.736687
26,2022-03-27,cardano,ada,36962552852.50904,33137615597.65244,3578055553.195474
26,2022-03-27,ethereum,eth,377825418684.3759,362206258499.2474,13463314512.494553
26,2022-03-27,litecoin,ltc,8720005503.92015,8503531080.612018,322119462.67852175
26,2022-03-27,ripple,xrp,39989129613.705086,39991681374.07383,566952215.4316214
26,2022-03-27,solana,sol,33176556212.500637,30653367818.388363,2096747560.3116164
27,2022-03-28,bitcoin,btc,887283025181.1342,828976856979.7343,34864872627.0826
27,2022-03-28,cardano,ada,37732296888.58796,34506697018.10039,3160070882.1435294
27,2022-03-28,ethereum,eth,394486853105.0086,369537165183.7856,15226329187.007824
27,2022-03-28,litecoin,ltc,9017530687.70228,8645049679.719955,294219864.5308998
27,2022-03-28,ripple,xrp,41121465144.9084,40313723591.70457,449910221.6165294
27,2022-03-28,solana,sol,34802243172.81474,31568799251.67271,2331717216.080746
28,2022-03-29,bitcoin,btc,892747620147.7012,845197172232.4241,34256822455.415104
28,2022-03-29,cardano,ada,37863693777.97249,35744984794.047134,2318236042.93976
28,2022-03-29,ethereum,eth,399977979554.2106,377010194167.4917,15537335429.230875
28,2022-03-29,litecoin,ltc,8946798913.306074,8766296456.72681,186348217.18363985
28,2022-03-29,ripple,xrp,41579711813.883125,40499585214.68457,655006565.0992724
28,2022-03-29,solana,sol,34753559141.629364,32478953494.858112,2113954723.578739
29,2022-03-30,bitcoin,btc,901430001889.0,859124729687.7938,34503813455.09457
29,2022-03-30,cardano,ada,38100498122.30323,36744111635.36506,1244417766.2104158
29,2022-03-30,ethereum,eth,408153998267.8274,384344583750.1984,16502124588.5813
29,2022-03-30,litecoin,ltc,9096209057.769444,8842251388.491863,198368471.43869704
29,2022-03-30,ripple,xrp,41224241577.90292,40631463265.02199,699784184.5616623
29,2022-03-30,solana,sol,36192035879.28324,33499508769.598328,1894670462.5001066
30,2022-03-31,bitcoin,btc,895356010540.8462,871190683868.2483,29184763396.685143
30,2022-03-31,cardano,ada,38244803202.93802,37187045014.590576,1126255158.3134098
