,Date,ID,Symbol,market_cap,momentum_market_cap
20,2022-01-21,cardano,ada,40662405607.01851,8583143.310981913
20,2022-01-21,ethereum,eth,360580494818.73,-2203555925.149503
20,2022-01-21,litecoin,ltc,9148639908.843843,-332266.26591679495
20,2022-01-21,ripple,xrp,34534739952.51737,-112431625.44672014
20,2022-01-21,solana,sol,40727678847.05303,-281876449.9068842
21,2022-01-22,bitcoin,btc,692855029162.9379,-2635265298.432138
21,2022-01-22,bitcoin_cash,bch,0.0,0.0
21,2022-01-22,cardano,ada,36368173704.2542,3067033.469132851
21,2022-01-22,ethereum,eth,306644499897.7337,-2532561008.082952
21,2022-01-22,litecoin,ltc,7981436304.824966,-1691573.181312193
21,2022-01-22,ripple,xrp,30525594005.19316,-130591828.21264073
21,2022-01-22,solana,sol,35070043876.86985,-297268140.1187086
22,2022-01-23,bitcoin,btc,666220701468.4846,-2953692458.9280715
22,2022-01-23,bitcoin_cash,bch,0.0,0.0
22,2022-01-23,cardano,ada,34256465787.333424,272291.577335084
22,2022-01-23,ethereum,eth,286799916366.57184,-2804483317.453406
22,2022-01-23,litecoin,ltc,7545683309.881283,-4528873.762522957
22,2022-01-23,ripple,xrp,28567576973.56528,-150015886.75638413
22,2022-01-23,solana,sol,29665575896.047955,-330646412.9482468
23,2022-01-24,bitcoin,btc,687575973800.0704,-3185402039.4306326
23,2022-01-24,bitcoin_cash,bch,0.0,0.0
23,2022-01-24,cardano,ada,35957697983.57456,389.655686004971
23,2022-01-24,ethereum,eth,302626363351.5348,-2920409301.9927816
23,2022-01-24,litecoin,ltc,7767749118.80306,-7604812.218979208
23,2022-01-24,ripple,xrp,30045394326.185917,-171493091.6864026
23,2022-01-24,solana,sol,31290905178.53205,-364612457.9343428
24,2022-01-25,bitcoin,btc,696465421899.37,-3168160030.709906
24,2022-01-25,bitcoin_cash,bch,0.0,0.0
24,2022-01-25,cardano,ada,34308092836.127853,-323690.0382186787
24,2022-01-25,ethereum,eth,292022326101.0083,-2912655104.6726904
24,2022-01-25,litecoin,ltc,7642430989.02289,-11063248.23543126
24,2022-01-25,ripple,xrp,29396856512.62248,-193636270.9829577
24,2022-01-25,solana,sol,28909954628.237045,-405956798.3644309
25,2022-01-26,bitcoin,btc,700571452648.8236,-3595506321.7146473
25,2022-01-26,bitcoin_cash,bch,0.0,0.0
25,2022-01-26,cardano,ada,33519647999.373238,-6179030.49439944
25,2022-01-26,ethereum,eth,293702336549.67474,-3093253981.34338
25,2022-01-26,litecoin,ltc,7528711286.299523,-21523180.414248258
25,2022-01-26,ripple,xrp,29620625747.012318,-244820544.5829858
25,2022-01-26,solana,sol,30084800205.77909,-477489856.8854917
26,2022-01-27,bitcoin,btc,700165819656.2855,-4000287448.684773
26,2022-01-27,bitcoin_cash,bch,0.0,0.0
26,2022-01-27,cardano,ada,34783150528.86953,-13782348.969829047
26,2022-01-27,ethereum,eth,295723346868.75024,-3341798584.083681
26,2022-01-27,litecoin,ltc,7471572251.990698,-33340257.4687169
26,2022-01-27,ripple,xrp,29801890236.89736,-277611899.36460936
26,2022-01-27,solana,sol,29243771848.310368,-563369578.1843623
27,2022-01-28,bitcoin,btc,702311456032.8538,-4906518170.988583
27,2022-01-28,bitcoin_cash,bch,0.0,0.0
27,2022-01-28,cardano,ada,33601561740.91527,-39605492.38897425
27,2022-01-28,ethereum,eth,287829476402.6202,-4093608148.327324
27,2022-01-28,litecoin,ltc,7432905213.60697,-52336625.6734849
27,2022-01-28,ripple,xrp,29129366194.81477,-330497782.1344717
27,2022-01-28,solana,sol,28179557560.867977,-746706140.3652226
28,2022-01-29,bitcoin,btc,717026944842.8334,-5263557454.094484
28,2022-01-29,bitcoin_cash,bch,0.0,0.0
28,2022-01-29,cardano,ada,33733183103.563057,-84595712.24393812
28,2022-01-29,ethereum,eth,304305302571.33734,-4733620503.824894
28,2022-01-29,litecoin,ltc,7616510082.740902,-72310543.39100811
28,2022-01-29,ripple,xrp,29287821638.57769,-387962135.02877563
28,2022-01-29,solana,sol,28786945733.92828,-850228885.0222795
29,2022-01-30,bitcoin,btc,722829009646.1814,-5350148232.384821
29,2022-01-30,bitcoin_cash,bch,0.0,0.0
29,2022-01-30,cardano,ada,34002313217.462536,-154373065.4429135
29,2022-01-30,ethereum,eth,310059710546.2545,-4960843622.381132
29,2022-01-30,litecoin,ltc,7699445711.198726,-89518646.18504387
29,2022-01-30,ripple,xrp,29445353884.42251,-426605985.7374401
29,2022-01-30,solana,sol,30216232718.87756,-918146899.4416751
30,2022-01-31,bitcoin,btc,719570142321.8397,-5325041248.334563
30,2022-01-31,bitcoin_cash,bch,0.0,0.0
30,2022-01-31,cardano,ada,33352205324.627453,-284065292.2287023
30,2022-01-31,ethereum,eth,311602914058.7504,-5203166747.430526
30,2022-01-31,litecoin,ltc,7571901245.2150755,-116749175.57652505
30,2022-01-31,ripple,xrp,28850613224.01237,-482313703.90251595
30,2022-01-31,solana,sol,29427732656.729218,-1016532504.384253
31,2022-02-01,bitcoin,btc,727905398095.9747,-4555157449.668804
31,2022-02-01,bitcoin_cash,bch,0.0,0.0
31,2022-02-01,cardano,ada,33717971205.78224,-395022756.82796484
31,2022-02-01,ethereum,eth,320354563857.1168,-4560424103.023743
31,2022-02-01,litecoin,ltc,7609502523.441636,-132492826.83124717
31,2022-02-01,ripple,xrp,29553290453.17287,-465569020.4379297
31,2022-02-01,solana,sol,31354693276.844906,-992295638.0753337
32,2022-02-02,bitcoin,btc,736102274236.6057,-3170755955.759655
32,2022-02-02,bitcoin_cash,bch,0.0,0.0
32,2022-02-02,cardano,ada,34804039586.978775,-391796549.3783091
32,2022-02-02,ethereum,eth,334032944115.64844,-3212288098.1304336
32,2022-02-02,litecoin,ltc,8037337457.602423,-115553248.7135213
32,2022-02-02,ripple,xrp,30084907427.35353,-392572885.75441355
32,2022-02-02,solana,sol,34784263657.23243,-761998750.8377329
33,2022-02-03,bitcoin,btc,700645616423.8325,-2807055016.8347964
33,2022-02-03,bitcoin_cash,bch,0.0,0.0
33,2022-02-03,cardano,ada,33051606754.56344,-457349185.3832151
33,2022-02-03,ethereum,eth,321296521004.9529,-2446133539.126691
33,2022-02-03,litecoin,ltc,7539796465.25319,-114795253.44610097
33,2022-02-03,ripple,xrp,28766534259.757156,-363130671.0360306
33,2022-02-03,solana,sol,31975373921.89307,-630093175.2446463
34,2022-02-04,bitcoin,btc,703003347951.7092,-2163832985.7071834
34,2022-02-04,bitcoin_cash,bch,0.0,0.0
34,2022-02-04,cardano,ada,33875277868.73072,-460082892.000298
34,2022-02-04,ethereum,eth,317503695895.34064,-1675650430.2453332
34,2022-02-04,litecoin,ltc,7666855250.374468,-96097894.9059771
34,2022-02-04,ripple,xrp,29161275665.801453,-308709347.6154995
34,2022-02-04,solana,sol,31833368519.650078,-489777611.8386613
35,2022-02-05,bitcoin,btc,777355085535.6107,-610866321.7617291
35,2022-02-05,bitcoin_cash,bch,0.0,0.0
35,2022-02-05,cardano,ada,36204546433.97586,-383765357.0957424
35,2022-02-05,ethereum,eth,354558118293.0548,-537624350.1287262
35,2022-02-05,litecoin,ltc,8353101103.568475,-57959154.447384134
35,2022-02-05,ripple,xrp,31113642593.887524,-198067394.19844982
35,2022-02-05,solana,sol,35127905584.898895,-278947040.13216275
36,2022-02-06,bitcoin,btc,786295053042.2418,-31187599.017004788
36,2022-02-06,bitcoin_cash,bch,0.0,0.0
36,2022-02-06,cardano,ada,36378045084.87456,-247427884.98875865
36,2022-02-06,ethereum,eth,361600442694.43896,-35710360.50321036
36,2022-02-06,litecoin,ltc,8515178060.793639,-25705906.597089373
36,2022-02-06,ripple,xrp,32145115972.23587,-87457324.25568534
36,2022-02-06,solana,sol,36087037718.41055,-106741270.82214075
37,2022-02-07,bitcoin,btc,804942041477.0581,19403054.454199765
37,2022-02-07,bitcoin_cash,bch,0.0,0.0
37,2022-02-07,cardano,ada,36862183979.28601,-95660028.18139118
37,2022-02-07,ethereum,eth,366038313761.4381,4800851.438959586
37,2022-02-07,litecoin,ltc,8879012796.96533,-3102932.8148190277
37,2022-02-07,ripple,xrp,32810995566.6311,-18287657.32577992
37,2022-02-07,solana,sol,36521264719.12104,-20907227.445957504
38,2022-02-08,bitcoin,btc,833392518214.8341,796739884.6995093
38,2022-02-08,bitcoin_cash,bch,0.0,0.0
38,2022-02-08,cardano,ada,38523988522.32886,-8428122.15495337
38,2022-02-08,ethereum,eth,376351043607.997,355588750.66514766
38,2022-02-08,litecoin,ltc,9545141168.095592,157839.18414210496
38,2022-02-08,ripple,xrp,39506496107.51002,1546766.5988605123
38,2022-02-08,solana,sol,37305112916.66873,-507.00996219162914
39,2022-02-09,bitcoin,btc,837406846076.2306,3111515068.3696446
39,2022-02-09,bitcoin_cash,bch,0.0,0.0
39,2022-02-09,cardano,ada,37856316807.10156,334031.2042948238
39,2022-02-09,ethereum,eth,374043919421.316,1711577065.5121527
39,2022-02-09,litecoin,ltc,9335293494.43885,12226604.660188794
39,2022-02-09,ripple,xrp,42130847575.61262,72572526.40535411
39,2022-02-09,solana,sol,36125330680.249535,20507142.19950722
40,2022-02-10,bitcoin,btc,841339973338.8694,6452371717.308098
40,2022-02-10,bitcoin_cash,bch,0.0,0.0
40,2022-02-10,cardano,ada,38383301474.95149,49344665.83552917
40,2022-02-10,ethereum,eth,387321193246.79065,4224733019.5250263
40,2022-02-10,litecoin,ltc,9800440089.749737,57181559.9621685
40,2022-02-10,ripple,xrp,42196654317.52713,247536162.77161208
40,2022-02-10,solana,sol,36294064610.28194,187894751.0303715
41,2022-02-11,bitcoin,btc,826942197610.3904,7242091733.000958
41,2022-02-11,bitcoin_cash,bch,0.0,0.0
41,2022-02-11,cardano,ada,36992223259.8953,99024263.35519487
41,2022-02-11,ethereum,eth,368377710139.7799,4776360070.60118
41,2022-02-11,litecoin,ltc,9427380616.486755,81607445.17706275
41,2022-02-11,ripple,xrp,40079653442.91532,364336356.13008827
41,2022-02-11,solana,sol,33826915836.727123,306125537.9097722
42,2022-02-12,bitcoin,btc,803706779791.898,6707223064.169561
42,2022-02-12,bitcoin_cash,bch,0.0,0.0
42,2022-02-12,cardano,ada,34703538693.84502,71282747.84932624
42,2022-02-12,ethereum,eth,350133590835.08734,4198654579.7721214
42,2022-02-12,litecoin,ltc,8792354216.764763,81062948.99997236
42,2022-02-12,ripple,xrp,36423431829.04126,372960447.7431561
42,2022-02-12,solana,sol,30597070580.09104,189403330.94206107
43,2022-02-13,bitcoin,btc,799547462142.6093,6227357953.038507
43,2022-02-13,bitcoin_cash,bch,0.0,0.0
43,2022-02-13,cardano,ada,33875479735.022057,61452676.039491646
43,2022-02-13,ethereum,eth,347517755313.83966,3784256049.0927153
43,2022-02-13,litecoin,ltc,8821069003.28906,83914312.2775722
43,2022-02-13,ripple,xrp,39120421789.46051,448493340.9921342
43,2022-02-13,solana,sol,30347618773.26294,124094012.31040248
44,2022-02-14,bitcoin,btc,802059713029.3901,5762734334.002817
44,2022-02-14,bitcoin_cash,bch,0.0,0.0
44,2022-02-14,cardano,ada,33537767336.502293,30476039.959047433
44,2022-02-14,ethereum,eth,345252969326.4971,3003225105.3991485
44,2022-02-14,litecoin,ltc,8787938472.04504,80094460.17463884
44,2022-02-14,ripple,xrp,38806859793.89356,488080057.9301153
44,2022-02-14,solana,sol,29672733160.79642,46164918.894199975
45,2022-02-15,bitcoin,btc,808280617642.0496,5313401964.556104
45,2022-02-15,bitcoin_cash,bch,0.0,0.0
45,2022-02-15,cardano,ada,33725640380.821823,10041266.620124897
45,2022-02-15,ethereum,eth,351368910987.00305,2377678531.1345787
45,2022-02-15,litecoin,ltc,8693486478.793137,68963294.25310291
45,2022-02-15,ripple,xrp,38448661595.62696,506558310.858902
45,2022-02-15,solana,sol,30784741416.87896,19163588.543642268
46,2022-02-16,bitcoin,btc,848321283143.9929,5415872517.449566
46,2022-02-16,bitcoin_cash,bch,0.0,0.0
46,2022-02-16,cardano,ada,35679172598.208206,11065961.858145762
46,2022-02-16,ethereum,eth,381791121976.2447,2298322156.1370263
46,2022-02-16,litecoin,ltc,9214944628.079865,65969098.19013367
46,2022-02-16,ripple,xrp,40834438279.59535,556483273.8056884
46,2022-02-16,solana,sol,33579862333.60316,10491151.27517314
47,2022-02-17,bitcoin,btc,836256083783.791,5085440228.656357
47,2022-02-17,bitcoin_cash,bch,0.0,0.0
47,2022-02-17,cardano,ada,34925054508.5803,4448290.925198987
47,2022-02-17,ethereum,eth,376071884044.5087,1919815808.5589077
47,2022-02-17,litecoin,ltc,8942062959.015314,53987489.276682176
47,2022-02-17,ripple,xrp,40187017225.8397,555927180.8212006
47,2022-02-17,solana,sol,32707737720.154152,1436812.8517498868
48,2022-02-18,bitcoin,btc,770096677778.6456,3254310928.1630907
48,2022-02-18,bitcoin_cash,bch,0.0,0.0
48,2022-02-18,cardano,ada,32776487178.54903,39372.603067460754
48,2022-02-18,ethereum,eth,345252572787.0988,1086923553.8578134
48,2022-02-18,litecoin,ltc,8096862166.69461,27167193.9411922
48,2022-02-18,ripple,xrp,36963479625.06525,460138598.90324533
48,2022-02-18,solana,sol,29918359231.26159,-298895.84811489517
49,2022-02-19,bitcoin,btc,759881874201.3011,1684333587.5496478
49,2022-02-19,bitcoin_cash,bch,0.0,0.0
49,2022-02-19,cardano,ada,32059403498.594284,-972717.2775852623
49,2022-02-19,ethereum,eth,333997569707.84204,379085044.37574744
49,2022-02-19,litecoin,ltc,8017968577.635381,10080160.970365722
49,2022-02-19,ripple,xrp,37773994946.58903,379268037.5774713
49,2022-02-19,solana,sol,28828455911.8284,-12877924.753458517
50,2022-02-20,bitcoin,btc,761447243939.9269,652397932.6970893
50,2022-02-20,bitcoin_cash,bch,0.0,0.0
50,2022-02-20,cardano,ada,32017660308.182068,-13947118.041209176
50,2022-02-20,ethereum,eth,330814655802.00714,48890824.5820528
50,2022-02-20,litecoin,ltc,8066376368.090658,1840932.0463201972
50,2022-02-20,ripple,xrp,39561276267.6763,317259014.8411387
50,2022-02-20,solana,sol,29209068299.47004,-69006105.1176028
51,2022-02-21,bitcoin,btc,730381814665.4404,69482547.86101836
51,2022-02-21,bitcoin_cash,bch,0.0,0.0
51,2022-02-21,cardano,ada,30150673034.05805,-59746685.26023459
51,2022-02-21,ethereum,eth,315015971538.73315,-372358.88438042306
51,2022-02-21,litecoin,ltc,7723001947.133409,1.6279531408271026
51,2022-02-21,ripple,xrp,37317825787.82265,214328774.37987185
51,2022-02-21,solana,sol,29261491189.686405,-142368304.9631091
52,2022-02-22,bitcoin,btc,703004241590.1829,-1385423.7173548874
52,2022-02-22,bitcoin_cash,bch,0.0,0.0
52,2022-02-22,cardano,ada,27688893323.616894,-133567333.00179924
52,2022-02-22,ethereum,eth,308836894427.69006,-76984427.61922757
52,2022-02-22,litecoin,ltc,7244478418.750748,-1548771.8077811939
52,2022-02-22,ripple,xrp,33972778766.692947,84784219.00651729
52,2022-02-22,solana,sol,26727888651.40893,-190793781.04721597
53,2022-02-23,bitcoin,btc,727094284067.6588,-316573217.96436125
53,2022-02-23,bitcoin_cash,bch,0.0,0.0
53,2022-02-23,cardano,ada,28644348109.42572,-266182067.55320254
53,2022-02-23,ethereum,eth,317004525462.3889,-501066635.6223363
53,2022-02-23,litecoin,ltc,7497251391.913771,-14566255.445356974
53,2022-02-23,ripple,xrp,34808187364.35561,17088315.812567696
53,2022-02-23,solana,sol,27744256745.68661,-289997788.7154433
54,2022-02-24,bitcoin,btc,708829287814.1068,-2333523352.038026
54,2022-02-24,bitcoin_cash,bch,0.0,0.0
54,2022-02-24,cardano,ada,27987012931.084877,-409158134.7136568
54,2022-02-24,ethereum,eth,310997586955.65283,-1747417404.2500358
54,2022-02-24,litecoin,ltc,7386564709.743127,-48268455.582782805
54,2022-02-24,ripple,xrp,33701843282.350643,6815.005997498993
54,2022-02-24,solana,sol,27294663661.65063,-413408486.8447451
55,2022-02-25,bitcoin,btc,727657714638.0917,-3726249310.1878138
55,2022-02-25,bitcoin_cash,bch,0.0,0.0
55,2022-02-25,cardano,ada,27380809087.285168,-488441262.66021883
55,2022-02-25,ethereum,eth,311533514951.14,-2402238395.758597
55,2022-02-25,litecoin,ltc,7266951117.198242,-79537883.26989591
55,2022-02-25,ripple,xrp,33453595245.003597,-10440516.914223678
55,2022-02-25,solana,sol,28497445445.30952,-409600910.3500567
56,2022-02-26,bitcoin,btc,745763194704.1796,-4677028146.465468
56,2022-02-26,bitcoin_cash,bch,0.0,0.0
56,2022-02-26,cardano,ada,28804358271.907227,-523914263.2552239
56,2022-02-26,ethereum,eth,333625150661.6757,-2384979311.802507
56,2022-02-26,litecoin,ltc,7635550854.808023,-102132393.45056356
56,2022-02-26,ripple,xrp,36980776521.84238,-55629712.60772106
56,2022-02-26,solana,sol,29919961866.348053,-335410749.37766546
57,2022-02-27,bitcoin,btc,741083625917.93,-5138770104.412764
57,2022-02-27,bitcoin_cash,bch,0.0,0.0
57,2022-02-27,cardano,ada,28448195569.61312,-536173487.0554805
57,2022-02-27,ethereum,eth,332645349329.944,-2216040449.716898
57,2022-02-27,litecoin,ltc,7533185233.843067,-113861282.07319666
57,2022-02-27,ripple,xrp,35942263895.59888,-194015763.64288837
57,2022-02-27,solana,sol,28767659413.52589,-276544633.00390196
58,2022-02-28,bitcoin,btc,717619764688.0872,-5226930481.546997
58,2022-02-28,bitcoin_cash,bch,0.0,0.0
58,2022-02-28,cardano,ada,27574399427.75873,-514063870.1305759
58,2022-02-28,ethereum,eth,314566178973.5596,-2141405028.8341248
58,2022-02-28,litecoin,ltc,7184428503.067197,-112644990.69669086
58,2022-02-28,ripple,xrp,34581739036.304855,-222773065.23730364
58,2022-02-28,solana,sol,27360038516.30834,-230649378.76385596
0,2022-03-01,bitcoin,btc,819019441071.749,-2509242402.787139
0,2022-03-01,cardano,ada,30630996790.18079,-406109825.5183946
0,2022-03-01,ethereum,eth,349056335389.1799,-1286869501.8194308
0,2022-03-01,litecoin,ltc,7901458519.601742,-93278368.03324011
0,2022-03-01,ripple,xrp,37500615316.86525,-139793077.39356038
0,2022-03-01,solana,sol,31846087892.82589,-100232283.15015213
1,2022-03-02,bitcoin,btc,841254375272.0455,-624924000.6494071
1,2022-03-02,cardano,ada,30892367858.65227,-284503875.4074691
1,2022-03-02,ethereum,eth,355855644056.71844,-443377904.13558286
1,2022-03-02,litecoin,ltc,7843103593.913227,-68399275.8267578
1,2022-03-02,ripple,xrp,37744545801.86735,-67204083.39697273
1,2022-03-02,solana,sol,31569373571.96833,-24223888.1961045
2,2022-03-03,bitcoin,btc,834437956671.6672,-78870433.20016786
2,2022-03-03,cardano,ada,30158715639.05949,-201877909.15729102
2,2022-03-03,ethereum,eth,353807222059.12616,-119470779.45245814
2,2022-03-03,litecoin,ltc,7698431945.950647,-51006694.10755816
2,2022-03-03,ripple,xrp,36857824863.63222,-39418116.00103483
2,2022-03-03,solana,sol,32379126078.839725,-880580.4068296732
3,2022-03-04,bitcoin,btc,807454920681.7217,-7601482.712956709
3,2022-03-04,cardano,ada,29070217141.824017,-169365357.00565717
3,2022-03-04,ethereum,eth,340585349633.38696,-64132651.48150005
3,2022-03-04,litecoin,ltc,7767816407.818805,-39830541.79930412
3,2022-03-04,ripple,xrp,36230318096.370834,-55895261.85121371
3,2022-03-04,solana,sol,30435232238.200184,-149070.67795196682
4,2022-03-05,bitcoin,btc,743810477766.2219,-8841765.410012096
4,2022-03-05,cardano,ada,27092657207.3501,-173816348.87978885
4,2022-03-05,ethereum,eth,314336377085.58026,-104363368.79531015
4,2022-03-05,litecoin,ltc,7056718846.73301,-39359801.11561341
4,2022-03-05,ripple,xrp,34196859571.601543,-61074783.84829
4,2022-03-05,solana,sol,28319787092.93302,-544743.0824689321
5,2022-03-06,bitcoin,btc,748197160856.1006,-5086214.625756377
5,2022-03-06,cardano,ada,27767699997.64302,-162955346.84380326
5,2022-03-06,ethereum,eth,319334318240.9434,-131206561.25552703
5,2022-03-06,litecoin,ltc,7327755348.714135,-32892985.320363898
5,2022-03-06,ripple,xrp,36199173075.572495,-44295806.4827853
5,2022-03-06,solana,sol,28439402258.60641,-1830324.330369059
6,2022-03-07,bitcoin,btc,729501899968.2964,-3977860.243972214
6,2022-03-07,cardano,ada,26438548435.8064,-160422208.81998128
6,2022-03-07,ethereum,eth,306675297178.70435,-174527738.38747415
6,2022-03-07,litecoin,ltc,7070358997.523902,-29809992.3540649
6,2022-03-07,ripple,xrp,34850697038.2734,-42879387.66542739
6,2022-03-07,solana,sol,26835926882.34714,-4604444.3860252835
7,2022-03-08,bitcoin,btc,723198804467.6718,8253.118878498542
7,2022-03-08,cardano,ada,25566969905.6544,-139616654.02060658
7,2022-03-08,ethereum,eth,299834957580.4126,-97530367.06795093
7,2022-03-08,litecoin,ltc,6886635383.182716,-23437199.492111403
7,2022-03-08,ripple,xrp,34699488211.455986,-23280334.56738749
7,2022-03-08,solana,sol,26300808792.830048,-2328930.7328700395
8,2022-03-09,bitcoin,btc,735453953725.9198,18962486.812608737
8,2022-03-09,cardano,ada,25692133991.60226,-116266838.54673481
8,2022-03-09,ethereum,eth,309291567872.3395,-21357291.644836005
8,2022-03-09,litecoin,ltc,7009788527.35682,-16800177.362233113
8,2022-03-09,ripple,xrp,34608063705.636986,-9998059.697084842
8,2022-03-09,solana,sol,26425486647.51813,-926946.8454641377
9,2022-03-10,bitcoin,btc,796849504897.2562,124623734.65402474
9,2022-03-10,cardano,ada,27249486596.33701,-83035590.00451851
9,2022-03-10,ethereum,eth,327144318378.6509,-1317432.9260084499
9,2022-03-10,litecoin,ltc,7451005933.266934,-9706287.21995835
9,2022-03-10,ripple,xrp,36825355524.15274,-3093197.6469664336
9,2022-03-10,solana,sol,28509710713.35766,-318951.2468046817
10,2022-03-11,bitcoin,btc,749384110700.1091,123380294.154849
10,2022-03-11,cardano,ada,25889503942.0166,-71293099.93356109
10,2022-03-11,ethereum,eth,313054369877.37134,-1427105.972987477
10,2022-03-11,litecoin,ltc,7151223942.760883,-7340549.091762758
10,2022-03-11,ripple,xrp,35355341438.5968,-897168.4570184615
10,2022-03-11,solana,sol,26526485356.29456,-2299601.70013019
11,2022-03-12,bitcoin,btc,738267961692.6816,99378878.74009417
11,2022-03-12,cardano,ada,25428798152.19103,-59840290.486009136
11,2022-03-12,ethereum,eth,307992205234.7309,-4111033.580275786
11,2022-03-12,litecoin,ltc,7368811438.412262,-2922726.61022444
11,2022-03-12,ripple,xrp,38564286814.264175,3276180.718255703
11,2022-03-12,solana,sol,26163052143.35841,-6149554.827892506
12,2022-03-13,bitcoin,btc,738456528057.6692,29157466.901009843
12,2022-03-13,cardano,ada,25434710291.746586,-60210412.31349909
12,2022-03-13,ethereum,eth,309539252974.5316,-27998045.872577567
12,2022-03-13,litecoin,ltc,7396980914.621293,-1266186.0041713004
12,2022-03-13,ripple,xrp,37752795220.75425,22172983.324391924
12,2022-03-13,solana,sol,26366084285.169167,-10185133.030039418
13,2022-03-14,bitcoin,btc,718551088031.3688,-108637.87283041405
13,2022-03-14,cardano,ada,25355708728.210907,-94216991.9660009
13,2022-03-14,ethereum,eth,302103577555.32056,-156089640.59844628
13,2022-03-14,litecoin,ltc,7115356268.722576,-3514627.842830492
13,2022-03-14,ripple,xrp,36608123215.65504,15203679.825666761
13,2022-03-14,solana,sol,25452866391.0416,-41479272.02571009
14,2022-03-15,bitcoin,btc,751354026218.9767,-5985714.159835391
14,2022-03-15,cardano,ada,25728914895.372,-104802736.3469876
14,2022-03-15,ethereum,eth,310467033555.37006,-269938953.78089094
14,2022-03-15,litecoin,ltc,7366162430.490366,-2719316.3876686185
14,2022-03-15,ripple,xrp,37138477845.663216,15723833.869614547
14,2022-03-15,solana,sol,26140341333.7746,-72591393.51282775
15,2022-03-16,bitcoin,btc,747642430663.595,-79775794.87203617
15,2022-03-16,cardano,ada,25719829388.98241,-124829743.69560276
15,2022-03-16,ethereum,eth,314931220494.93384,-457586709.70329666
15,2022-03-16,litecoin,ltc,7487422510.81002,-1950432.242065282
15,2022-03-16,ripple,xrp,36906247283.91733,8085386.079958249
15,2022-03-16,solana,sol,26592730954.19203,-115544000.77896039
16,2022-03-17,bitcoin,btc,779761001844.4108,-110123632.65195286
16,2022-03-17,cardano,ada,26541616926.683823,-140809047.44808757
16,2022-03-17,ethereum,eth,333204590005.1927,-442621613.4890183
16,2022-03-17,litecoin,ltc,7629784997.450776,-1319731.0734453532
16,2022-03-17,ripple,xrp,37530785877.27055,3348764.307610798
16,2022-03-17,solana,sol,27984951680.550423,-111007972.80048491
17,2022-03-18,bitcoin,btc,778474325709.8895,-104359812.91404346
17,2022-03-18,cardano,ada,26836330495.633797,-115632105.85168876
17,2022-03-18,ethereum,eth,338097336083.8262,-177005017.2345872
17,2022-03-18,litecoin,ltc,7701640004.112216,-115378.71127252973
17,2022-03-18,ripple,xrp,38199986361.641,14433607.025060609
17,2022-03-18,solana,sol,28483849999.645226,-73518670.05760802
18,2022-03-19,bitcoin,btc,794378970588.3145,-79762911.8533664
18,2022-03-19,cardano,ada,27401653000.238808,-84909717.85666823
18,2022-03-19,ethereum,eth,353539105454.5327,-17121593.56627063
18,2022-03-19,litecoin,ltc,7837958962.820096,2104.1894121941773
18,2022-03-19,ripple,xrp,38423054070.51003,24694563.908836856
18,2022-03-19,solana,sol,28795996368.61534,-52413842.280113555
19,2022-03-20,bitcoin,btc,800887993391.0255,-126415021.4342109
19,2022-03-20,cardano,ada,28829284960.6332,-48239265.48407867
19,2022-03-20,ethereum,eth,353770129278.67426,-1737120.328126411
19,2022-03-20,litecoin,ltc,7969227857.11442,74389.13008441111
19,2022-03-20,ripple,xrp,39379307066.49004,29280276.70003261
19,2022-03-20,solana,sol,29598406487.05181,-42508964.58145093
20,2022-03-21,bitcoin,btc,784054464871.6631,-10107960.644864824
20,2022-03-21,cardano,ada,28148726945.452305,-11977645.674802633
20,2022-03-21,ethereum,eth,343170506313.24133,4103376.395106017
20,2022-03-21,litecoin,ltc,8026900493.94672,2977734.4361157883
20,2022-03-21,ripple,xrp,38867169621.4932,64654549.07779234
20,2022-03-21,solana,sol,28394223139.824287,-13864647.557610596
21,2022-03-22,bitcoin,btc,779205413378.8728,8005758.124373376
21,2022-03-22,cardano,ada,29195679346.345245,-4279.0284463176395
21,2022-03-22,ethereum,eth,347666776668.2674,152994695.76210266
21,2022-03-22,litecoin,ltc,8098071474.258086,13309820.856218984
21,2022-03-22,ripple,xrp,40278680453.0231,139685328.99540138
21,2022-03-22,solana,sol,28382479439.33157,-1543384.9776034318
22,2022-03-23,bitcoin,btc,803937099701.4115,499746758.7098813
22,2022-03-23,cardano,ada,31106610233.077805,15094503.893452883
22,2022-03-23,ethereum,eth,356813271188.88025,854421684.592885
22,2022-03-23,litecoin,ltc,8564524535.414073,32508008.48130667
22,2022-03-23,ripple,xrp,40301095225.54096,203919466.74304402
22,2022-03-23,solana,sol,29048148956.10171,1082687.5553046125
23,2022-03-24,bitcoin,btc,810894331277.664,2042822173.183544
23,2022-03-24,cardano,ada,35144269548.35936,97690471.64990862
23,2022-03-24,ethereum,eth,363715804798.513,1929242298.427895
23,2022-03-24,litecoin,ltc,8551817227.793575,60923565.485496365
23,2022-03-24,ripple,xrp,40309455205.726654,249430429.81938094
23,2022-03-24,solana,sol,30612053298.879955,35051990.78370142
24,2022-03-25,bitcoin,btc,834251096724.507,2765701634.7266216
24,2022-03-25,cardano,ada,36174727483.39774,190923594.3209081
24,2022-03-25,ethereum,eth,373177111114.7027,2495947819.712831
24,2022-03-25,litecoin,ltc,8889688945.563856,71315551.50256348
24,2022-03-25,ripple,xrp,40523755643.15179,244831414.4479515
24,2022-03-25,solana,sol,32979523332.776,98196415.34282327
